CLASE_BIEN,DEPTO_HECHO,MUNICIPIO_HECHO,FECHA_HECHO,CLASE_SITIO,DIA_SEMANA,ZONA,CODIGO_DANE,BIEN_UNIDAD_MEDIDA,Droga Incautada/ Cantidad
MARIHUANA,SANTANDER,FLORIDABLANCA,04/27/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,276,000",GRAMO,84
MARIHUANA,SANTANDER,FLORIDABLANCA,04/29/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,276,000",GRAMO,28
MARIHUANA,SANTANDER,GIRÓN,01/05/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,307,000",GRAMO,508
MARIHUANA,SANTANDER,GIRÓN,01/13/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,307,000",GRAMO,88
MARIHUANA,SANTANDER,GIRÓN,01/21/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Lunes,URBANA,"68,307,000",GRAMO,36
MARIHUANA,SANTANDER,GIRÓN,01/22/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,307,000",GRAMO,73
MARIHUANA,SANTANDER,GIRÓN,01/23/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Miércoles,URBANA,"68,307,000",GRAMO,57
MARIHUANA,SANTANDER,GIRÓN,01/23/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,307,000",GRAMO,60
MARIHUANA,SANTANDER,GIRÓN,01/27/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,307,000",GRAMO,41
MARIHUANA,SANTANDER,GIRÓN,01/28/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,307,000",GRAMO,16
MARIHUANA,SANTANDER,GIRÓN,01/29/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,307,000",GRAMO,40
MARIHUANA,SANTANDER,GIRÓN,01/31/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,307,000",GRAMO,59
MARIHUANA,SANTANDER,GIRÓN,02/01/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Viernes,URBANA,"68,307,000",GRAMO,39
MARIHUANA,SANTANDER,GIRÓN,02/01/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,307,000",GRAMO,45
MARIHUANA,SANTANDER,GIRÓN,02/13/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,307,000",GRAMO,40
MARIHUANA,SANTANDER,GIRÓN,02/20/2019 12:00:00 AM,ESCENARIOS DEPORTIVOS,Miércoles,URBANA,"68,307,000",GRAMO,26
MARIHUANA,SANTANDER,GIRÓN,02/22/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,307,000",GRAMO,28
MARIHUANA,SANTANDER,GIRÓN,02/23/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,307,000",GRAMO,22
MARIHUANA,SANTANDER,GIRÓN,02/26/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Martes,URBANA,"68,307,000",GRAMO,30
MARIHUANA,SANTANDER,GIRÓN,02/28/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Jueves,URBANA,"68,307,000",GRAMO,"1,193"
MARIHUANA,SANTANDER,GIRÓN,03/02/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,307,000",GRAMO,29
MARIHUANA,SANTANDER,GIRÓN,03/03/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,307,000",GRAMO,17
MARIHUANA,SANTANDER,GIRÓN,03/06/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Miércoles,URBANA,"68,307,000",GRAMO,44
MARIHUANA,SANTANDER,GIRÓN,03/06/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,307,000",GRAMO,48
MARIHUANA,SANTANDER,GIRÓN,03/12/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,307,000",GRAMO,20
MARIHUANA,SANTANDER,GIRÓN,03/16/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,307,000",GRAMO,20
MARIHUANA,SANTANDER,GIRÓN,03/22/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,307,000",GRAMO,30
MARIHUANA,SANTANDER,GIRÓN,03/28/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,307,000",GRAMO,153
MARIHUANA,SANTANDER,GIRÓN,04/05/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,307,000",GRAMO,33
MARIHUANA,SANTANDER,GIRÓN,04/17/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,307,000",GRAMO,67
MARIHUANA,SANTANDER,GIRÓN,04/20/2019 12:00:00 AM,INSTALACIONES DE LA POLICIA,Sábado,URBANA,"68,307,000",GRAMO,8
MARIHUANA,SANTANDER,GIRÓN,04/22/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,307,000",GRAMO,15
MARIHUANA,SANTANDER,GUADALUPE,02/12/2019 12:00:00 AM,CANCHA DE FUTBOL,Martes,URBANA,"68,320,000",GRAMO,180
MARIHUANA,SANTANDER,GUAPOTÁ,02/10/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,322,000",GRAMO,35
MARIHUANA,SANTANDER,LANDÁZURI,03/04/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,385,000",GRAMO,280
MARIHUANA,SANTANDER,LEBRIJA,01/25/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,RURAL,"68,406,000",GRAMO,152
MARIHUANA,SANTANDER,LEBRIJA,02/02/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Sábado,URBANA,"68,406,000",GRAMO,60
MARIHUANA,SANTANDER,LEBRIJA,02/14/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,406,000",GRAMO,688
MARIHUANA,SANTANDER,LEBRIJA,02/18/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,RURAL,"68,406,000",GRAMO,140
MARIHUANA,SANTANDER,LEBRIJA,02/27/2019 12:00:00 AM,CARRETERA,Miércoles,RURAL,"68,406,000",GRAMO,"26,000"
MARIHUANA,SANTANDER,LEBRIJA,03/10/2019 12:00:00 AM,CARRETERA,Domingo,RURAL,"68,406,000",GRAMO,"230,000"
MARIHUANA,SANTANDER,LEBRIJA,03/25/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Lunes,URBANA,"68,406,000",GRAMO,49
MARIHUANA,SANTANDER,LEBRIJA,03/26/2019 12:00:00 AM,PARQUES,Martes,RURAL,"68,406,000",GRAMO,208
MARIHUANA,SANTANDER,LEBRIJA,04/09/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,406,000",GRAMO,36
MARIHUANA,SANTANDER,LEBRIJA,04/29/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,406,000",GRAMO,250
MARIHUANA,SANTANDER,LOS SANTOS,01/09/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,418,000",GRAMO,118
MARIHUANA,SANTANDER,LOS SANTOS,02/17/2019 12:00:00 AM,PLAZAS DE MERCADO,Domingo,URBANA,"68,418,000",GRAMO,59
MARIHUANA,SANTANDER,LOS SANTOS,03/16/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,418,000",GRAMO,156
MARIHUANA,SANTANDER,MÁLAGA,01/19/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,432,000",GRAMO,24
MARIHUANA,SANTANDER,MÁLAGA,04/15/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,432,000",GRAMO,6
MARIHUANA,SANTANDER,MÁLAGA,04/30/2019 12:00:00 AM,CASAS DE HABITACION,Martes,URBANA,"68,432,000",GRAMO,300
MARIHUANA,SANTANDER,MOGOTES,02/01/2019 12:00:00 AM,FINCAS Y SIMILARES,Viernes,RURAL,"68,464,000",GRAMO,60
MARIHUANA,SANTANDER,ONZAGA,01/27/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,502,000",GRAMO,36
MARIHUANA,SANTANDER,PIEDECUESTA,01/22/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,547,000",GRAMO,50
MARIHUANA,SANTANDER,PIEDECUESTA,02/01/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,547,000",GRAMO,52
MARIHUANA,SANTANDER,PIEDECUESTA,02/03/2019 12:00:00 AM,FRENTE A RESIDENCIAS - VIA PUBLICA,Domingo,URBANA,"68,547,000",GRAMO,30
MARIHUANA,SANTANDER,PIEDECUESTA,02/05/2019 12:00:00 AM,ESCENARIOS DEPORTIVOS,Martes,URBANA,"68,547,000",GRAMO,30
MARIHUANA,SANTANDER,PIEDECUESTA,02/09/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,547,000",GRAMO,74
MARIHUANA,SANTANDER,PIEDECUESTA,02/13/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,547,000",GRAMO,58
MARIHUANA,SANTANDER,PIEDECUESTA,02/19/2019 12:00:00 AM,CARRETERA,Martes,RURAL,"68,547,000",GRAMO,94
MARIHUANA,SANTANDER,PIEDECUESTA,02/22/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,547,000",GRAMO,2
MARIHUANA,SANTANDER,PIEDECUESTA,02/25/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,547,000",GRAMO,199
MARIHUANA,SANTANDER,PIEDECUESTA,03/01/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,547,000",GRAMO,120
MARIHUANA,SANTANDER,PIEDECUESTA,03/03/2019 12:00:00 AM,BODEGAS Y SIMILARES,Domingo,URBANA,"68,547,000",GRAMO,21
MARIHUANA,SANTANDER,PIEDECUESTA,03/07/2019 12:00:00 AM,CASAS DE HABITACION,Jueves,URBANA,"68,547,000",GRAMO,"1,131"
MARIHUANA,SANTANDER,PIEDECUESTA,03/07/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,547,000",GRAMO,120
MARIHUANA,SANTANDER,PIEDECUESTA,03/15/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,547,000",GRAMO,"103,550"
MARIHUANA,SANTANDER,PIEDECUESTA,03/18/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,547,000",GRAMO,30
MARIHUANA,SANTANDER,PIEDECUESTA,04/09/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,547,000",GRAMO,32
MARIHUANA,SANTANDER,PIEDECUESTA,04/11/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,RURAL,"68,547,000",GRAMO,29
MARIHUANA,SANTANDER,PIEDECUESTA,04/30/2019 12:00:00 AM,HOGAR DE PASO,Martes,URBANA,"68,547,000",GRAMO,18
MARIHUANA,SANTANDER,PINCHOTE,02/07/2019 12:00:00 AM,CARRETERA,Jueves,RURAL,"68,549,000",GRAMO,32
MARIHUANA,SANTANDER,PUENTE NACIONAL,01/21/2019 12:00:00 AM,PARQUES,Lunes,URBANA,"68,572,000",GRAMO,53
MARIHUANA,SANTANDER,PUENTE NACIONAL,01/29/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,572,000",GRAMO,36
MARIHUANA,SANTANDER,PUENTE NACIONAL,02/04/2019 12:00:00 AM,CARRETERA,Lunes,RURAL,"68,572,000",GRAMO,"1,000"
MARIHUANA,SANTANDER,PUERTO PARRA,01/08/2019 12:00:00 AM,FINCAS Y SIMILARES,Martes,RURAL,"68,573,000",GRAMO,625
MARIHUANA,SANTANDER,PUERTO PARRA,02/19/2019 12:00:00 AM,TRAMO DE VIA,Martes,RURAL,"68,573,000",GRAMO,415
MARIHUANA,SANTANDER,PUERTO PARRA,02/19/2019 12:00:00 AM,VIAS PUBLICAS,Martes,RURAL,"68,573,000",GRAMO,6
MARIHUANA,SANTANDER,PUERTO PARRA,03/14/2019 12:00:00 AM,TRAMO DE VIA,Jueves,RURAL,"68,573,000",GRAMO,285
MARIHUANA,SANTANDER,PUERTO PARRA,04/24/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,573,000",GRAMO,231
MARIHUANA,SANTANDER,PUERTO WILCHES,03/11/2019 12:00:00 AM,ESTABLECIMIENTO PUBLICO,Lunes,URBANA,"68,575,000",GRAMO,71
MARIHUANA,SANTANDER,PUERTO WILCHES,03/18/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,575,000",GRAMO,40
MARIHUANA,SANTANDER,PUERTO WILCHES,03/22/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,RURAL,"68,575,000",GRAMO,300
MARIHUANA,SANTANDER,PUERTO WILCHES,03/28/2019 12:00:00 AM,CASAS DE HABITACION,Jueves,URBANA,"68,575,000",GRAMO,11
MARIHUANA,SANTANDER,PUERTO WILCHES,04/08/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,RURAL,"68,575,000",GRAMO,10
MARIHUANA,SANTANDER,RIONEGRO,03/14/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,615,000",GRAMO,165
MARIHUANA,SANTANDER,SABANA DE TORRES,01/10/2019 12:00:00 AM,CARRETERA,Jueves,RURAL,"68,655,000",GRAMO,80
MARIHUANA,SANTANDER,SABANA DE TORRES,01/28/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,655,000",GRAMO,43
MARIHUANA,SANTANDER,SABANA DE TORRES,02/03/2019 12:00:00 AM,CARRETERA,Domingo,RURAL,"68,655,000",GRAMO,82
MARIHUANA,SANTANDER,SABANA DE TORRES,02/04/2019 12:00:00 AM,PLAZAS DE MERCADO,Lunes,RURAL,"68,655,000",GRAMO,13
MARIHUANA,SANTANDER,SABANA DE TORRES,02/11/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,655,000",GRAMO,19
MARIHUANA,SANTANDER,SABANA DE TORRES,02/19/2019 12:00:00 AM,CARRETERA,Martes,RURAL,"68,655,000",GRAMO,65
MARIHUANA,SANTANDER,SABANA DE TORRES,02/20/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,655,000",GRAMO,7
MARIHUANA,SANTANDER,SABANA DE TORRES,03/16/2019 12:00:00 AM,CARRETERA,Sábado,RURAL,"68,655,000",GRAMO,"547,000"
MARIHUANA,SANTANDER,SAN ANDRÉS,03/21/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,RURAL,"68,669,000",GRAMO,3
MARIHUANA,SANTANDER,SAN GIL,01/12/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,679,000",GRAMO,30
MARIHUANA,SANTANDER,SAN GIL,01/13/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,679,000",GRAMO,50
MARIHUANA,SANTANDER,SAN GIL,01/17/2019 12:00:00 AM,CARRETERA,Jueves,RURAL,"68,679,000",GRAMO,35
MARIHUANA,SANTANDER,SAN GIL,01/18/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,679,000",GRAMO,1
MARIHUANA,SANTANDER,SAN GIL,01/21/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,679,000",GRAMO,23
MARIHUANA,SANTANDER,SAN GIL,01/26/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,679,000",GRAMO,60
MARIHUANA,SANTANDER,SAN GIL,01/28/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,679,000",GRAMO,90
MARIHUANA,SANTANDER,SAN GIL,02/01/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,679,000",GRAMO,23
MARIHUANA,SANTANDER,SAN GIL,02/02/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,679,000",GRAMO,31
MARIHUANA,SANTANDER,SAN GIL,02/03/2019 12:00:00 AM,VIAS PUBLICAS,Domingo,URBANA,"68,679,000",GRAMO,28
MARIHUANA,SANTANDER,SAN GIL,02/12/2019 12:00:00 AM,VIAS PUBLICAS,Martes,URBANA,"68,679,000",GRAMO,32
MARIHUANA,SANTANDER,SAN GIL,02/13/2019 12:00:00 AM,VIAS PUBLICAS,Miércoles,URBANA,"68,679,000",GRAMO,40
MARIHUANA,SANTANDER,SAN GIL,02/23/2019 12:00:00 AM,VIAS PUBLICAS,Sábado,URBANA,"68,679,000",GRAMO,30
MARIHUANA,SANTANDER,SAN GIL,03/04/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,679,000",GRAMO,35
MARIHUANA,SANTANDER,SAN GIL,03/15/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,679,000",GRAMO,22
MARIHUANA,SANTANDER,SAN GIL,03/24/2019 12:00:00 AM,CARRETERA,Domingo,RURAL,"68,679,000",GRAMO,60
MARIHUANA,SANTANDER,SAN GIL,03/28/2019 12:00:00 AM,VIAS PUBLICAS,Jueves,URBANA,"68,679,000",GRAMO,319
MARIHUANA,SANTANDER,SAN GIL,03/29/2019 12:00:00 AM,VIAS PUBLICAS,Viernes,URBANA,"68,679,000",GRAMO,44
MARIHUANA,SANTANDER,SAN GIL,04/01/2019 12:00:00 AM,VIAS PUBLICAS,Lunes,URBANA,"68,679,000",GRAMO,90
